Statistic Label,Year,Commodity Group,Countries and Territories,UNIT,VALUE,Commodity Name,Code,Category,Country Code
Value of Imports,2023,Miscellaneous edible products and preparations (09),Saudi Arabia,Euro Thousand,1.6833,Miscellaneous edible products and preparations,9.0,Food & Beverages,SAU
Value of Imports,2023,Miscellaneous edible products and preparations (09),Sweden,Euro Thousand,4580.6294,Miscellaneous edible products and preparations,9.0,Food & Beverages,SWE
Value of Imports,2023,Miscellaneous edible products and preparations (09),Singapore,Euro Thousand,11074.0378,Miscellaneous edible products and preparations,9.0,Food & Beverages,SGP
Value of Imports,2023,Miscellaneous edible products and preparations (09),Slovenia,Euro Thousand,998.7485,Miscellaneous edible products and preparations,9.0,Food & Beverages,SVN
Value of Imports,2023,Miscellaneous edible products and preparations (09),Slovakia,Euro Thousand,298.2172,Miscellaneous edible products and preparations,9.0,Food & Beverages,SVK
Value of Imports,2023,Miscellaneous edible products and preparations (09),Thailand,Euro Thousand,11331.1986,Miscellaneous edible products and preparations,9.0,Food & Beverages,THA
Value of Imports,2023,Miscellaneous edible products and preparations (09),Turkey,Euro Thousand,724.6073,Miscellaneous edible products and preparations,9.0,Food & Beverages,TUR
Value of Imports,2023,Miscellaneous edible products and preparations (09),Taiwan,Euro Thousand,745.622,Miscellaneous edible products and preparations,9.0,Food & Beverages,TWN
Value of Imports,2023,Miscellaneous edible products and preparations (09),USA,Euro Thousand,37784.3639,Miscellaneous edible products and preparations,9.0,Food & Beverages,USA
Value of Imports,2023,Miscellaneous edible products and preparations (09),Great Britain,Euro Thousand,359112.322,Miscellaneous edible products and preparations,9.0,Food & Beverages,GBR
Value of Imports,2023,Miscellaneous edible products and preparations (09),Northern Ireland,Euro Thousand,53452.7388,Miscellaneous edible products and preparations,9.0,Food & Beverages,GBR
Value of Imports,2023,Miscellaneous edible products and preparations (09),South Africa,Euro Thousand,246.5053,Miscellaneous edible products and preparations,9.0,Food & Beverages,ZAF
Value of Imports,2023,Miscellaneous edible products and preparations (09),EU country not specified,Euro Thousand,806.7234,Miscellaneous edible products and preparations,9.0,Food & Beverages,UNK
Value of Imports,2023,Miscellaneous edible products and preparations (09),Other countries,Euro Thousand,15265.9253,Miscellaneous edible products and preparations,9.0,Food & Beverages,UNK
Value of Imports,2023,Beverages (11),Austria,Euro Thousand,12358.7094,Beverages,11.0,Food & Beverages,AUT
Value of Imports,2023,Beverages (11),Australia,Euro Thousand,30172.9507,Beverages,11.0,Food & Beverages,AUS
Value of Imports,2023,Beverages (11),Belgium,Euro Thousand,9284.982,Beverages,11.0,Food & Beverages,BEL
Value of Imports,2023,Beverages (11),Bulgaria,Euro Thousand,146.7021,Beverages,11.0,Food & Beverages,BGR
Value of Imports,2023,Beverages (11),Brazil,Euro Thousand,187.6314,Beverages,11.0,Food & Beverages,BRA
Value of Imports,2023,Beverages (11),Canada,Euro Thousand,469.6005,Beverages,11.0,Food & Beverages,CAN
Value of Imports,2023,Beverages (11),Switzerland,Euro Thousand,31143.6756,Beverages,11.0,Food & Beverages,CHE
Value of Imports,2023,Beverages (11),China,Euro Thousand,2015.3612,Beverages,11.0,Food & Beverages,CHN
Value of Imports,2023,Beverages (11),Cyprus,Euro Thousand,3.3242,Beverages,11.0,Food & Beverages,CYP
Value of Imports,2023,Beverages (11),Czech Republic,Euro Thousand,981.7699,Beverages,11.0,Food & Beverages,CZE
Value of Imports,2023,Beverages (11),Germany,Euro Thousand,50543.2862,Beverages,11.0,Food & Beverages,DEU
Value of Imports,2023,Beverages (11),Denmark,Euro Thousand,2065.0703,Beverages,11.0,Food & Beverages,DNK
Value of Imports,2023,Beverages (11),Estonia,Euro Thousand,202.4472,Beverages,11.0,Food & Beverages,EST
Value of Imports,2023,Beverages (11),Spain,Euro Thousand,40334.6037,Beverages,11.0,Food & Beverages,ESP
Value of Imports,2023,Beverages (11),Finland,Euro Thousand,43.5538,Beverages,11.0,Food & Beverages,FIN
Value of Imports,2023,Beverages (11),France,Euro Thousand,132710.275,Beverages,11.0,Food & Beverages,FRA
Value of Imports,2023,Beverages (11),Greece,Euro Thousand,247.9464,Beverages,11.0,Food & Beverages,GRC
Value of Imports,2023,Beverages (11),Croatia,Euro Thousand,125.3242,Beverages,11.0,Food & Beverages,HRV
Value of Imports,2023,Beverages (11),Hungary,Euro Thousand,900.3816,Beverages,11.0,Food & Beverages,HUN
Value of Imports,2023,Beverages (11),India,Euro Thousand,68.0804,Beverages,11.0,Food & Beverages,IND
Value of Imports,2023,Beverages (11),Italy,Euro Thousand,65657.6209,Beverages,11.0,Food & Beverages,ITA
Value of Imports,2023,Beverages (11),Japan,Euro Thousand,1009.4061,Beverages,11.0,Food & Beverages,JPN
Value of Imports,2023,Beverages (11),South Korea,Euro Thousand,442.957,Beverages,11.0,Food & Beverages,KOR
Value of Imports,2023,Beverages (11),Lithuania,Euro Thousand,1180.3495,Beverages,11.0,Food & Beverages,LTU
Value of Imports,2023,Beverages (11),Luxembourg,Euro Thousand,-1.0,Beverages,11.0,Food & Beverages,LUX
Value of Imports,2023,Beverages (11),Latvia,Euro Thousand,424.9059,Beverages,11.0,Food & Beverages,LVA
Value of Imports,2023,Beverages (11),Malta,Euro Thousand,66.789,Beverages,11.0,Food & Beverages,MLT
Value of Imports,2023,Beverages (11),Mexico,Euro Thousand,4951.8124,Beverages,11.0,Food & Beverages,MEX
Value of Imports,2023,Beverages (11),Malaysia,Euro Thousand,15.7768,Beverages,11.0,Food & Beverages,MYS
Value of Imports,2023,Beverages (11),Netherlands,Euro Thousand,84520.8192,Beverages,11.0,Food & Beverages,NLD
Value of Imports,2023,Beverages (11),Norway,Euro Thousand,115.4504,Beverages,11.0,Food & Beverages,NOR
Value of Imports,2023,Beverages (11),Poland,Euro Thousand,26754.1901,Beverages,11.0,Food & Beverages,POL
Value of Imports,2023,Beverages (11),Portugal,Euro Thousand,7022.8799,Beverages,11.0,Food & Beverages,PRT
Value of Imports,2023,Beverages (11),Romania,Euro Thousand,784.0367,Beverages,11.0,Food & Beverages,ROU
Value of Imports,2023,Beverages (11),Russia,Euro Thousand,5.6003,Beverages,11.0,Food & Beverages,RUS
Value of Imports,2023,Beverages (11),Saudi Arabia,Euro Thousand,30.6612,Beverages,11.0,Food & Beverages,SAU
Value of Imports,2023,Beverages (11),Sweden,Euro Thousand,6329.5282,Beverages,11.0,Food & Beverages,SWE
Value of Imports,2023,Beverages (11),Singapore,Euro Thousand,57.5277,Beverages,11.0,Food & Beverages,SGP
Value of Imports,2023,Beverages (11),Slovenia,Euro Thousand,24.9328,Beverages,11.0,Food & Beverages,SVN
Value of Imports,2023,Beverages (11),Slovakia,Euro Thousand,110.6702,Beverages,11.0,Food & Beverages,SVK
Value of Imports,2023,Beverages (11),Thailand,Euro Thousand,190.6699,Beverages,11.0,Food & Beverages,THA
Value of Imports,2023,Beverages (11),Turkey,Euro Thousand,327.3975,Beverages,11.0,Food & Beverages,TUR
Value of Imports,2023,Beverages (11),Taiwan,Euro Thousand,55.6759,Beverages,11.0,Food & Beverages,TWN
Value of Imports,2023,Beverages (11),USA,Euro Thousand,56496.5513,Beverages,11.0,Food & Beverages,USA
Value of Imports,2023,Beverages (11),Great Britain,Euro Thousand,275575.207,Beverages,11.0,Food & Beverages,GBR
Value of Imports,2023,Beverages (11),Northern Ireland,Euro Thousand,308881.223,Beverages,11.0,Food & Beverages,GBR
Value of Imports,2023,Beverages (11),South Africa,Euro Thousand,5138.539,Beverages,11.0,Food & Beverages,ZAF
Value of Imports,2023,Beverages (11),EU country not specified,Euro Thousand,2378.9855,Beverages,11.0,Food & Beverages,UNK
Value of Imports,2023,Beverages (11),Other countries,Euro Thousand,99889.0151,Beverages,11.0,Food & Beverages,UNK
Value of Imports,2023,Tobacco and tobacco manufactures (12),Austria,Euro Thousand,0.6576,Tobacco and tobacco manufactures,12.0,Food & Beverages,AUT
Value of Imports,2023,Tobacco and tobacco manufactures (12),Australia,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,AUS
Value of Imports,2023,Tobacco and tobacco manufactures (12),Belgium,Euro Thousand,37.6026,Tobacco and tobacco manufactures,12.0,Food & Beverages,BEL
Value of Imports,2023,Tobacco and tobacco manufactures (12),Bulgaria,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,BGR
Value of Imports,2023,Tobacco and tobacco manufactures (12),Brazil,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,BRA
Value of Imports,2023,Tobacco and tobacco manufactures (12),Canada,Euro Thousand,0.0203,Tobacco and tobacco manufactures,12.0,Food & Beverages,CAN
Value of Imports,2023,Tobacco and tobacco manufactures (12),Switzerland,Euro Thousand,0.6207,Tobacco and tobacco manufactures,12.0,Food & Beverages,CHE
Value of Imports,2023,Tobacco and tobacco manufactures (12),China,Euro Thousand,38.2701,Tobacco and tobacco manufactures,12.0,Food & Beverages,CHN
Value of Imports,2023,Tobacco and tobacco manufactures (12),Cyprus,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,CYP
Value of Imports,2023,Tobacco and tobacco manufactures (12),Czech Republic,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,CZE
Value of Imports,2023,Tobacco and tobacco manufactures (12),Germany,Euro Thousand,5697.2687,Tobacco and tobacco manufactures,12.0,Food & Beverages,DEU
Value of Imports,2023,Tobacco and tobacco manufactures (12),Denmark,Euro Thousand,67.806,Tobacco and tobacco manufactures,12.0,Food & Beverages,DNK
Value of Imports,2023,Tobacco and tobacco manufactures (12),Estonia,Euro Thousand,1.8412,Tobacco and tobacco manufactures,12.0,Food & Beverages,EST
Value of Imports,2023,Tobacco and tobacco manufactures (12),Spain,Euro Thousand,2.3526,Tobacco and tobacco manufactures,12.0,Food & Beverages,ESP
Value of Imports,2023,Tobacco and tobacco manufactures (12),Finland,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,FIN
Value of Imports,2023,Tobacco and tobacco manufactures (12),France,Euro Thousand,47.6018,Tobacco and tobacco manufactures,12.0,Food & Beverages,FRA
Value of Imports,2023,Tobacco and tobacco manufactures (12),Greece,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,GRC
Value of Imports,2023,Tobacco and tobacco manufactures (12),Croatia,Euro Thousand,93.2647,Tobacco and tobacco manufactures,12.0,Food & Beverages,HRV
Value of Imports,2023,Tobacco and tobacco manufactures (12),Hungary,Euro Thousand,160.6136,Tobacco and tobacco manufactures,12.0,Food & Beverages,HUN
Value of Imports,2023,Tobacco and tobacco manufactures (12),India,Euro Thousand,0.062,Tobacco and tobacco manufactures,12.0,Food & Beverages,IND
Value of Imports,2023,Tobacco and tobacco manufactures (12),Italy,Euro Thousand,4.854,Tobacco and tobacco manufactures,12.0,Food & Beverages,ITA
Value of Imports,2023,Tobacco and tobacco manufactures (12),Japan,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,JPN
Value of Imports,2023,Tobacco and tobacco manufactures (12),South Korea,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,KOR
Value of Imports,2023,Tobacco and tobacco manufactures (12),Lithuania,Euro Thousand,8030.747,Tobacco and tobacco manufactures,12.0,Food & Beverages,LTU
Value of Imports,2023,Tobacco and tobacco manufactures (12),Luxembourg,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,LUX
Value of Imports,2023,Tobacco and tobacco manufactures (12),Latvia,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,LVA
Value of Imports,2023,Tobacco and tobacco manufactures (12),Malta,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,MLT
Value of Imports,2023,Tobacco and tobacco manufactures (12),Mexico,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,MEX
Value of Imports,2023,Tobacco and tobacco manufactures (12),Malaysia,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,MYS
Value of Imports,2023,Tobacco and tobacco manufactures (12),Netherlands,Euro Thousand,8541.343,Tobacco and tobacco manufactures,12.0,Food & Beverages,NLD
Value of Imports,2023,Tobacco and tobacco manufactures (12),Norway,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,NOR
Value of Imports,2023,Tobacco and tobacco manufactures (12),Poland,Euro Thousand,31804.0093,Tobacco and tobacco manufactures,12.0,Food & Beverages,POL
Value of Imports,2023,Tobacco and tobacco manufactures (12),Portugal,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,PRT
Value of Imports,2023,Tobacco and tobacco manufactures (12),Romania,Euro Thousand,2786.513,Tobacco and tobacco manufactures,12.0,Food & Beverages,ROU
Value of Imports,2023,Tobacco and tobacco manufactures (12),Russia,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,RUS
Value of Imports,2023,Tobacco and tobacco manufactures (12),Saudi Arabia,Euro Thousand,1.1929,Tobacco and tobacco manufactures,12.0,Food & Beverages,SAU
Value of Imports,2023,Tobacco and tobacco manufactures (12),Sweden,Euro Thousand,2416.6834,Tobacco and tobacco manufactures,12.0,Food & Beverages,SWE
Value of Imports,2023,Tobacco and tobacco manufactures (12),Singapore,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,SGP
Value of Imports,2023,Tobacco and tobacco manufactures (12),Slovenia,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,SVN
Value of Imports,2023,Tobacco and tobacco manufactures (12),Slovakia,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,SVK
Value of Imports,2023,Tobacco and tobacco manufactures (12),Thailand,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,THA
Value of Imports,2023,Tobacco and tobacco manufactures (12),Turkey,Euro Thousand,0.009,Tobacco and tobacco manufactures,12.0,Food & Beverages,TUR
Value of Imports,2023,Tobacco and tobacco manufactures (12),Taiwan,Euro Thousand,-1.0,Tobacco and tobacco manufactures,12.0,Food & Beverages,TWN
Value of Imports,2023,Tobacco and tobacco manufactures (12),USA,Euro Thousand,4.3239,Tobacco and tobacco manufactures,12.0,Food & Beverages,USA
Value of Imports,2023,Tobacco and tobacco manufactures (12),Great Britain,Euro Thousand,7057.4186,Tobacco and tobacco manufactures,12.0,Food & Beverages,GBR
Value of Imports,2023,Tobacco and tobacco manufactures (12),Northern Ireland,Euro Thousand,660.3506,Tobacco and tobacco manufactures,12.0,Food & Beverages,GBR
Value of Imports,2023,Tobacco and tobacco manufactures (12),South Africa,Euro Thousand,0.0735,Tobacco and tobacco manufactures,12.0,Food & Beverages,ZAF
Value of Imports,2023,Tobacco and tobacco manufactures (12),EU country not specified,Euro Thousand,74.0095,Tobacco and tobacco manufactures,12.0,Food & Beverages,UNK
Value of Imports,2023,Tobacco and tobacco manufactures (12),Other countries,Euro Thousand,557.312,Tobacco and tobacco manufactures,12.0,Food & Beverages,UNK
Value of Imports,2023,"Hides, skins and furskins, raw (21)",Austria,Euro Thousand,-1.0,"Hides, skins and furskins, raw",21.0,Raw Materials,AUT
Value of Imports,2023,"Hides, skins and furskins, raw (21)",Australia,Euro Thousand,0.001,"Hides, skins and furskins, raw",21.0,Raw Materials,AUS
Value of Imports,2023,"Hides, skins and furskins, raw (21)",Belgium,Euro Thousand,-1.0,"Hides, skins and furskins, raw",21.0,Raw Materials,BEL
Value of Imports,2023,"Hides, skins and furskins, raw (21)",Bulgaria,Euro Thousand,-1.0,"Hides, skins and furskins, raw",21.0,Raw Materials,BGR
Value of Imports,2023,"Hides, skins and furskins, raw (21)",Brazil,Euro Thousand,-1.0,"Hides, skins and furskins, raw",21.0,Raw Materials,BRA
